2025-08-26 16:40:16,Woodruff,14 min
2025-08-26 16:40:16,Belton,0 min
2025-08-26 16:40:16,Anderson,1 min
2025-08-26 16:40:16,Spartanburg - Southport Road,24 min
2025-08-26 16:40:16,Seneca,1 min
2025-08-26 16:40:16,Laurens,0 min
2025-08-26 16:40:16,Gaffney,12 min
2025-08-26 16:40:16,Union,0 min
2025-08-26 16:40:16,Abbeville,0 min
2025-08-26 16:40:16,Greenwood,0 min
2025-08-26 16:40:16,Saluda,0 min
2025-08-26 16:40:16,Rock Hill,1 min
2025-08-26 16:45:17,Greenville - Saluda Dam,14 min
2025-08-26 16:45:17,Greenville - Edgeworth,15 min
2025-08-26 16:45:17,Pickens,0 min
2025-08-26 16:45:17,Greer,31 min
2025-08-26 16:45:17,Fountain Inn,0 min
2025-08-26 16:45:17,Spartanburg - Fairforest Road,0 min
2025-08-26 16:45:17,Woodruff,0 min
2025-08-26 16:45:17,Belton,0 min
2025-08-26 16:45:17,Anderson,0 min
2025-08-26 16:45:17,Spartanburg - Southport Road,25 min
2025-08-26 16:45:17,Seneca,6 min
2025-08-26 16:45:17,Laurens,0 min
2025-08-26 16:45:17,Gaffney,6 min
2025-08-26 16:45:17,Union,0 min
2025-08-26 16:45:17,Abbeville,0 min
2025-08-26 16:45:17,Greenwood,0 min
2025-08-26 16:45:17,Saluda,0 min
2025-08-26 16:45:17,Rock Hill,0 min
2025-08-26 16:50:17,Greenville - Saluda Dam,16 min
2025-08-26 16:50:17,Greenville - Edgeworth,14 min
2025-08-26 16:50:17,Pickens,0 min
2025-08-26 16:50:17,Greer,24 min
2025-08-26 16:50:17,Fountain Inn,0 min
2025-08-26 16:50:17,Spartanburg - Fairforest Road,0 min
2025-08-26 16:50:17,Woodruff,0 min
2025-08-26 16:50:17,Belton,0 min
2025-08-26 16:50:17,Anderson,0 min
2025-08-26 16:50:17,Spartanburg - Southport Road,22 min
2025-08-26 16:50:17,Seneca,0 min
2025-08-26 16:50:17,Laurens,2 min
2025-08-26 16:50:17,Gaffney,2 min
2025-08-26 16:50:17,Union,0 min
2025-08-26 16:50:17,Abbeville,0 min
2025-08-26 16:50:17,Greenwood,0 min
2025-08-26 16:50:17,Saluda,0 min
2025-08-26 16:50:17,Rock Hill,2 min
2025-08-26 16:55:16,Greenville - Saluda Dam,16 min
2025-08-26 16:55:16,Greenville - Edgeworth,4 min
2025-08-26 16:55:16,Pickens,0 min
2025-08-26 16:55:16,Greer,12 min
2025-08-26 16:55:16,Fountain Inn,4 min
2025-08-26 16:55:16,Spartanburg - Fairforest Road,0 min
2025-08-26 16:55:16,Woodruff,0 min
2025-08-26 16:55:16,Belton,0 min
2025-08-26 16:55:16,Anderson,2 min
2025-08-26 16:55:16,Spartanburg - Southport Road,24 min
2025-08-26 16:55:16,Seneca,0 min
2025-08-26 16:55:16,Laurens,0 min
2025-08-26 16:55:16,Gaffney,0 min
2025-08-26 16:55:16,Union,0 min
2025-08-26 16:55:16,Abbeville,0 min
2025-08-26 16:55:16,Greenwood,0 min
2025-08-26 16:55:16,Saluda,0 min
2025-08-26 16:55:16,Rock Hill,2 min
2025-08-26 17:00:17,Greenville - Saluda Dam,No Data
2025-08-26 17:00:17,Greenville - Edgeworth,No Data
2025-08-26 17:00:17,Pickens,No Data
2025-08-26 17:00:17,Greer,No Data
2025-08-26 17:00:17,Fountain Inn,No Data
2025-08-26 17:00:17,Spartanburg - Fairforest Road,No Data
2025-08-26 17:00:17,Woodruff,No Data
2025-08-26 17:00:17,Belton,No Data
2025-08-26 17:00:17,Anderson,No Data
2025-08-26 17:00:17,Spartanburg - Southport Road,No Data
2025-08-26 17:00:17,Seneca,No Data
2025-08-26 17:00:17,Laurens,No Data
2025-08-26 17:00:17,Gaffney,No Data
2025-08-26 17:00:17,Union,No Data
2025-08-26 17:00:17,Abbeville,No Data
2025-08-26 17:00:17,Greenwood,No Data
2025-08-26 17:00:17,Saluda,No Data
2025-08-26 17:00:17,Rock Hill,No Data
2025-08-27 08:30:21,Greenville - Saluda Dam,No Data
2025-08-27 08:30:21,Greenville - Edgeworth,No Data
2025-08-27 08:30:21,Pickens,No Data
2025-08-27 08:30:21,Greer,No Data
2025-08-27 08:30:21,Fountain Inn,No Data
2025-08-27 08:30:21,Spartanburg - Fairforest Road,No Data
2025-08-27 08:30:21,Woodruff,No Data
2025-08-27 08:30:21,Belton,No Data
2025-08-27 08:30:21,Anderson,No Data
2025-08-27 08:30:21,Spartanburg - Southport Road,No Data
2025-08-27 08:30:21,Seneca,No Data
2025-08-27 08:30:21,Laurens,No Data
2025-08-27 08:30:21,Gaffney,No Data
2025-08-27 08:30:21,Union,No Data
2025-08-27 08:30:21,Abbeville,No Data
2025-08-27 08:30:21,Greenwood,No Data
2025-08-27 08:30:21,Saluda,No Data
2025-08-27 08:30:21,Rock Hill,No Data
2025-08-27 08:35:17,Greenville - Saluda Dam,No Data
2025-08-27 08:35:17,Greenville - Edgeworth,No Data
2025-08-27 08:35:17,Pickens,No Data
2025-08-27 08:35:17,Greer,No Data
2025-08-27 08:35:17,Fountain Inn,No Data
2025-08-27 08:35:17,Spartanburg - Fairforest Road,No Data
2025-08-27 08:35:17,Woodruff,No Data
2025-08-27 08:35:17,Belton,No Data
2025-08-27 08:35:17,Anderson,No Data
2025-08-27 08:35:17,Spartanburg - Southport Road,No Data
2025-08-27 08:35:17,Seneca,No Data
2025-08-27 08:35:17,Laurens,No Data
2025-08-27 08:35:17,Gaffney,No Data
2025-08-27 08:35:17,Union,No Data
2025-08-27 08:35:17,Abbeville,No Data
2025-08-27 08:35:17,Greenwood,No Data
2025-08-27 08:35:17,Saluda,No Data
2025-08-27 08:35:17,Rock Hill,No Data
2025-08-27 08:40:18,Greenville - Saluda Dam,No Data
2025-08-27 08:40:18,Greenville - Edgeworth,No Data
2025-08-27 08:40:18,Pickens,No Data
2025-08-27 08:40:18,Greer,No Data
2025-08-27 08:40:18,Fountain Inn,No Data
2025-08-27 08:40:18,Spartanburg - Fairforest Road,No Data
2025-08-27 08:40:18,Woodruff,No Data
2025-08-27 08:40:18,Belton,No Data
2025-08-27 08:40:18,Anderson,No Data
2025-08-27 08:40:18,Spartanburg - Southport Road,No Data
2025-08-27 08:40:18,Seneca,No Data
2025-08-27 08:40:18,Laurens,No Data
2025-08-27 08:40:18,Gaffney,No Data
2025-08-27 08:40:18,Union,No Data
2025-08-27 08:40:18,Abbeville,No Data
2025-08-27 08:40:18,Greenwood,No Data
2025-08-27 08:40:18,Saluda,No Data
2025-08-27 08:40:18,Rock Hill,No Data
2025-08-27 08:45:16,Greenville - Saluda Dam,No Data
2025-08-27 08:45:16,Greenville - Edgeworth,No Data
2025-08-27 08:45:16,Pickens,No Data
2025-08-27 08:45:16,Greer,No Data
2025-08-27 08:45:16,Fountain Inn,No Data
2025-08-27 08:45:16,Spartanburg - Fairforest Road,No Data
2025-08-27 08:45:16,Woodruff,No Data
2025-08-27 08:45:16,Belton,No Data
2025-08-27 08:45:16,Anderson,No Data
2025-08-27 08:45:16,Spartanburg - Southport Road,No Data
2025-08-27 08:45:16,Seneca,No Data
2025-08-27 08:45:16,Laurens,No Data
2025-08-27 08:45:16,Gaffney,No Data
2025-08-27 08:45:16,Union,No Data
2025-08-27 08:45:16,Abbeville,No Data
2025-08-27 08:45:16,Greenwood,No Data
2025-08-27 08:45:16,Saluda,No Data
2025-08-27 08:45:16,Rock Hill,No Data
2025-08-27 08:50:20,Greenville - Saluda Dam,No Data
2025-08-27 08:50:20,Greenville - Edgeworth,No Data
2025-08-27 08:50:20,Pickens,No Data
2025-08-27 08:50:20,Greer,No Data
2025-08-27 08:50:20,Fountain Inn,No Data
2025-08-27 08:50:20,Spartanburg - Fairforest Road,No Data
2025-08-27 08:50:20,Woodruff,No Data
2025-08-27 08:50:20,Belton,No Data
2025-08-27 08:50:20,Anderson,No Data
2025-08-27 08:50:20,Spartanburg - Southport Road,No Data
2025-08-27 08:50:20,Seneca,No Data
2025-08-27 08:50:20,Laurens,No Data
2025-08-27 08:50:20,Gaffney,No Data
2025-08-27 08:50:20,Union,No Data
2025-08-27 08:50:20,Abbeville,No Data
2025-08-27 08:50:20,Greenwood,No Data
2025-08-27 08:50:20,Saluda,No Data
2025-08-27 08:50:20,Rock Hill,No Data
2025-08-27 08:55:07,Greenville - Saluda Dam,No Data
2025-08-27 08:55:07,Greenville - Edgeworth,No Data
2025-08-27 08:55:07,Pickens,No Data
2025-08-27 08:55:07,Greer,No Data
2025-08-27 08:55:07,Fountain Inn,No Data
2025-08-27 08:55:07,Spartanburg - Fairforest Road,No Data
2025-08-27 08:55:07,Woodruff,No Data
2025-08-27 08:55:07,Belton,No Data
2025-08-27 08:55:07,Anderson,No Data
2025-08-27 08:55:07,Spartanburg - Southport Road,No Data
2025-08-27 08:55:07,Seneca,No Data
2025-08-27 08:55:07,Laurens,No Data
2025-08-27 08:55:07,Gaffney,No Data
2025-08-27 08:55:07,Union,No Data
2025-08-27 08:55:07,Abbeville,No Data
2025-08-27 08:55:07,Greenwood,No Data
2025-08-27 08:55:07,Saluda,No Data
2025-08-27 08:55:07,Rock Hill,No Data
2025-08-27 09:00:20,Greenville - Saluda Dam,No Data
2025-08-27 09:00:20,Greenville - Edgeworth,No Data
2025-08-27 09:00:20,Pickens,No Data
2025-08-27 09:00:20,Greer,No Data
2025-08-27 09:00:20,Fountain Inn,No Data
2025-08-27 09:00:20,Spartanburg - Fairforest Road,No Data
2025-08-27 09:00:20,Woodruff,No Data
2025-08-27 09:00:20,Belton,No Data
2025-08-27 09:00:20,Anderson,No Data
2025-08-27 09:00:20,Spartanburg - Southport Road,No Data
2025-08-27 09:00:20,Seneca,No Data
2025-08-27 09:00:20,Laurens,No Data
2025-08-27 09:00:20,Gaffney,No Data
2025-08-27 09:00:20,Union,No Data
2025-08-27 09:00:20,Abbeville,No Data
2025-08-27 09:00:20,Greenwood,No Data
2025-08-27 09:00:20,Saluda,No Data
2025-08-27 09:00:20,Rock Hill,No Data
2025-08-27 09:05:17,Greenville - Saluda Dam,No Data
2025-08-27 09:05:17,Greenville - Edgeworth,No Data
2025-08-27 09:05:17,Pickens,No Data
2025-08-27 09:05:17,Greer,No Data
2025-08-27 09:05:17,Fountain Inn,No Data
2025-08-27 09:05:17,Spartanburg - Fairforest Road,No Data
2025-08-27 09:05:17,Woodruff,No Data
2025-08-27 09:05:17,Belton,No Data
2025-08-27 09:05:17,Anderson,No Data
2025-08-27 09:05:17,Spartanburg - Southport Road,No Data
2025-08-27 09:05:17,Seneca,No Data
2025-08-27 09:05:17,Laurens,No Data
2025-08-27 09:05:17,Gaffney,No Data
2025-08-27 09:05:17,Union,No Data
2025-08-27 09:05:17,Abbeville,No Data
2025-08-27 09:05:17,Greenwood,No Data
2025-08-27 09:05:17,Saluda,No Data
2025-08-27 09:05:17,Rock Hill,No Data
2025-08-27 09:10:16,Greenville - Saluda Dam,No Data
2025-08-27 09:10:16,Greenville - Edgeworth,No Data
2025-08-27 09:10:16,Pickens,No Data
2025-08-27 09:10:16,Greer,No Data
2025-08-27 09:10:16,Fountain Inn,No Data
2025-08-27 09:10:16,Spartanburg - Fairforest Road,No Data
2025-08-27 09:10:16,Woodruff,No Data
2025-08-27 09:10:16,Belton,No Data
2025-08-27 09:10:16,Anderson,No Data
2025-08-27 09:10:16,Spartanburg - Southport Road,No Data
2025-08-27 09:10:16,Seneca,No Data
2025-08-27 09:10:16,Laurens,No Data
2025-08-27 09:10:16,Gaffney,No Data
2025-08-27 09:10:16,Union,No Data
2025-08-27 09:10:16,Abbeville,No Data
2025-08-27 09:10:16,Greenwood,No Data
2025-08-27 09:10:16,Saluda,No Data
2025-08-27 09:10:16,Rock Hill,No Data
2025-08-27 09:15:07,Greenville - Saluda Dam,No Data
2025-08-27 09:15:07,Greenville - Edgeworth,No Data
2025-08-27 09:15:07,Pickens,No Data
2025-08-27 09:15:07,Greer,No Data
2025-08-27 09:15:07,Fountain Inn,No Data
2025-08-27 09:15:07,Spartanburg - Fairforest Road,No Data
2025-08-27 09:15:07,Woodruff,No Data
2025-08-27 09:15:07,Belton,No Data
2025-08-27 09:15:07,Anderson,No Data
2025-08-27 09:15:07,Spartanburg - Southport Road,No Data
2025-08-27 09:15:07,Seneca,No Data
2025-08-27 09:15:07,Laurens,No Data
2025-08-27 09:15:07,Gaffney,No Data
2025-08-27 09:15:07,Union,No Data
2025-08-27 09:15:07,Abbeville,No Data
2025-08-27 09:15:07,Greenwood,No Data
2025-08-27 09:15:07,Saluda,No Data
2025-08-27 09:15:07,Rock Hill,No Data
2025-08-27 09:20:20,Greenville - Saluda Dam,No Data
2025-08-27 09:20:20,Greenville - Edgeworth,No Data
2025-08-27 09:20:20,Pickens,No Data
2025-08-27 09:20:20,Greer,No Data
2025-08-27 09:20:20,Fountain Inn,No Data
2025-08-27 09:20:20,Spartanburg - Fairforest Road,No Data
2025-08-27 09:20:20,Woodruff,No Data
2025-08-27 09:20:20,Belton,No Data
2025-08-27 09:20:20,Anderson,No Data
2025-08-27 09:20:20,Spartanburg - Southport Road,No Data
2025-08-27 09:20:20,Seneca,No Data
2025-08-27 09:20:20,Laurens,No Data
2025-08-27 09:20:20,Gaffney,No Data
2025-08-27 09:20:20,Union,No Data
2025-08-27 09:20:20,Abbeville,No Data
2025-08-27 09:20:20,Greenwood,No Data
2025-08-27 09:20:20,Saluda,No Data
2025-08-27 09:20:20,Rock Hill,No Data
2025-08-27 09:25:10,Greenville - Saluda Dam,No Data
2025-08-27 09:25:10,Greenville - Edgeworth,No Data
2025-08-27 09:25:10,Pickens,No Data
2025-08-27 09:25:10,Greer,No Data
2025-08-27 09:25:10,Fountain Inn,No Data
2025-08-27 09:25:10,Spartanburg - Fairforest Road,No Data
2025-08-27 09:25:10,Woodruff,No Data
2025-08-27 09:25:10,Belton,No Data
2025-08-27 09:25:10,Anderson,No Data
2025-08-27 09:25:10,Spartanburg - Southport Road,No Data
2025-08-27 09:25:10,Seneca,No Data
2025-08-27 09:25:10,Laurens,No Data
2025-08-27 09:25:10,Gaffney,No Data
2025-08-27 09:25:10,Union,No Data
2025-08-27 09:25:10,Abbeville,No Data
2025-08-27 09:25:10,Greenwood,No Data
2025-08-27 09:25:10,Saluda,No Data
2025-08-27 09:25:10,Rock Hill,No Data
2025-08-27 09:30:16,Greenville - Saluda Dam,5 min
2025-08-27 09:30:16,Greenville - Edgeworth,0 min
2025-08-27 09:30:16,Pickens,0 min
2025-08-27 09:30:16,Greer,0 min
2025-08-27 09:30:16,Fountain Inn,0 min
2025-08-27 09:30:16,Spartanburg - Fairforest Road,0 min
2025-08-27 09:30:16,Woodruff,0 min
2025-08-27 09:30:16,Belton,0 min
2025-08-27 09:30:16,Anderson,1 min
2025-08-27 09:30:16,Spartanburg - Southport Road,12 min
2025-08-27 09:30:16,Seneca,0 min
2025-08-27 09:30:16,Laurens,8 min
2025-08-27 09:30:16,Gaffney,0 min
2025-08-27 09:30:16,Union,27 min
2025-08-27 09:30:16,Abbeville,2 min
2025-08-27 09:30:16,Greenwood,0 min
2025-08-27 09:30:16,Saluda,0 min
2025-08-27 09:30:16,Rock Hill,0 min
2025-08-27 09:35:17,Greenville - Saluda Dam,7 min
2025-08-27 09:35:17,Greenville - Edgeworth,4 min
2025-08-27 09:35:17,Pickens,0 min
2025-08-27 09:35:17,Greer,2 min
2025-08-27 09:35:17,Fountain Inn,2 min
2025-08-27 09:35:17,Spartanburg - Fairforest Road,0 min
2025-08-27 09:35:17,Woodruff,1 min
2025-08-27 09:35:17,Belton,0 min
2025-08-27 09:35:17,Anderson,5 min
2025-08-27 09:35:17,Spartanburg - Southport Road,16 min
2025-08-27 09:35:17,Seneca,4 min
2025-08-27 09:35:17,Laurens,12 min
2025-08-27 09:35:17,Gaffney,0 min
2025-08-27 09:35:17,Union,0 min
2025-08-27 09:35:17,Abbeville,6 min
2025-08-27 09:35:17,Greenwood,3 min
2025-08-27 09:35:17,Saluda,0 min
2025-08-27 09:35:17,Rock Hill,4 min
2025-08-27 09:40:20,Greenville - Saluda Dam,9 min
2025-08-27 09:40:20,Greenville - Edgeworth,8 min
2025-08-27 09:40:20,Pickens,4 min
2025-08-27 09:40:20,Greer,7 min
2025-08-27 09:40:20,Fountain Inn,3 min
2025-08-27 09:40:20,Spartanburg - Fairforest Road,5 min
2025-08-27 09:40:20,Woodruff,6 min
2025-08-27 09:40:20,Belton,1 min
2025-08-27 09:40:20,Anderson,10 min
2025-08-27 09:40:20,Spartanburg - Southport Road,21 min
2025-08-27 09:40:20,Seneca,8 min
2025-08-27 09:40:20,Laurens,1 min
2025-08-27 09:40:20,Gaffney,5 min
2025-08-27 09:40:20,Union,3 min
2025-08-27 09:40:20,Abbeville,4 min
2025-08-27 09:40:20,Greenwood,2 min
2025-08-27 09:40:20,Saluda,0 min
2025-08-27 09:40:20,Rock Hill,9 min
2025-08-27 09:45:07,Greenville - Saluda Dam,14 min
2025-08-27 09:45:07,Greenville - Edgeworth,13 min
2025-08-27 09:45:07,Pickens,9 min
2025-08-27 09:45:07,Greer,9 min
2025-08-27 09:45:07,Fountain Inn,5 min
2025-08-27 09:45:07,Spartanburg - Fairforest Road,10 min
2025-08-27 09:45:07,Woodruff,9 min
2025-08-27 09:45:07,Belton,0 min
2025-08-27 09:45:07,Anderson,13 min
2025-08-27 09:45:07,Spartanburg - Southport Road,22 min
2025-08-27 09:45:07,Seneca,12 min
2025-08-27 09:45:07,Laurens,6 min
2025-08-27 09:45:07,Gaffney,0 min
2025-08-27 09:45:07,Union,8 min
2025-08-27 09:45:07,Abbeville,2 min
2025-08-27 09:45:07,Greenwood,0 min
2025-08-27 09:45:07,Saluda,0 min
2025-08-27 09:45:07,Rock Hill,11 min
2025-08-27 09:50:20,Greenville - Saluda Dam,18 min
2025-08-27 09:50:20,Greenville - Edgeworth,17 min
2025-08-27 09:50:20,Pickens,14 min
2025-08-27 09:50:20,Greer,12 min
2025-08-27 09:50:20,Fountain Inn,9 min
2025-08-27 09:50:20,Spartanburg - Fairforest Road,14 min
2025-08-27 09:50:20,Woodruff,13 min
2025-08-27 09:50:20,Belton,0 min
2025-08-27 09:50:20,Anderson,19 min
2025-08-27 09:50:20,Spartanburg - Southport Road,27 min
2025-08-27 09:50:20,Seneca,17 min
2025-08-27 09:50:20,Laurens,11 min
2025-08-27 09:50:20,Gaffney,1 min
2025-08-27 09:50:20,Union,7 min
2025-08-27 09:50:20,Abbeville,3 min
2025-08-27 09:50:20,Greenwood,0 min
2025-08-27 09:50:20,Saluda,0 min
2025-08-27 09:50:20,Rock Hill,14 min
2025-08-27 09:55:06,Greenville - Saluda Dam,19 min
2025-08-27 09:55:06,Greenville - Edgeworth,21 min
2025-08-27 09:55:06,Pickens,17 min
2025-08-27 09:55:06,Greer,17 min
2025-08-27 09:55:06,Fountain Inn,11 min
2025-08-27 09:55:06,Spartanburg - Fairforest Road,17 min
2025-08-27 09:55:06,Woodruff,18 min
2025-08-27 09:55:06,Belton,0 min
2025-08-27 09:55:06,Anderson,22 min
2025-08-27 09:55:06,Spartanburg - Southport Road,28 min
2025-08-27 09:55:06,Seneca,21 min
2025-08-27 09:55:06,Laurens,0 min
2025-08-27 09:55:06,Gaffney,6 min
2025-08-27 09:55:06,Union,2 min
2025-08-27 09:55:06,Abbeville,7 min
2025-08-27 09:55:06,Greenwood,2 min
2025-08-27 09:55:06,Saluda,0 min
2025-08-27 09:55:06,Rock Hill,19 min
2025-08-27 10:00:20,Greenville - Saluda Dam,23 min
2025-08-27 10:00:20,Greenville - Edgeworth,24 min
2025-08-27 10:00:20,Pickens,20 min
2025-08-27 10:00:20,Greer,22 min
2025-08-27 10:00:20,Fountain Inn,12 min
2025-08-27 10:00:20,Spartanburg - Fairforest Road,20 min
2025-08-27 10:00:20,Woodruff,22 min
2025-08-27 10:00:20,Belton,2 min
2025-08-27 10:00:20,Anderson,27 min
2025-08-27 10:00:20,Spartanburg - Southport Road,26 min
2025-08-27 10:00:20,Seneca,26 min
2025-08-27 10:00:20,Laurens,0 min
2025-08-27 10:00:20,Gaffney,9 min
2025-08-27 10:00:20,Union,7 min
2025-08-27 10:00:20,Abbeville,12 min
2025-08-27 10:00:20,Greenwood,6 min
2025-08-27 10:00:20,Saluda,0 min
2025-08-27 10:00:20,Rock Hill,22 min
2025-08-27 10:05:17,Greenville - Saluda Dam,26 min
2025-08-27 10:05:17,Greenville - Edgeworth,25 min
2025-08-27 10:05:17,Pickens,23 min
2025-08-27 10:05:17,Greer,27 min
2025-08-27 10:05:17,Fountain Inn,13 min
2025-08-27 10:05:17,Spartanburg - Fairforest Road,25 min
2025-08-27 10:05:17,Woodruff,25 min
2025-08-27 10:05:17,Belton,5 min
2025-08-27 10:05:17,Anderson,31 min
2025-08-27 10:05:17,Spartanburg - Southport Road,30 min
2025-08-27 10:05:17,Seneca,30 min
2025-08-27 10:05:17,Laurens,1 min
2025-08-27 10:05:17,Gaffney,14 min
2025-08-27 10:05:17,Union,7 min
2025-08-27 10:05:17,Abbeville,0 min
2025-08-27 10:05:17,Greenwood,0 min
2025-08-27 10:05:17,Saluda,0 min
2025-08-27 10:05:17,Rock Hill,24 min
2025-08-27 10:10:17,Greenville - Saluda Dam,24 min
2025-08-27 10:10:17,Greenville - Edgeworth,27 min
2025-08-27 10:10:17,Pickens,22 min
2025-08-27 10:10:17,Greer,29 min
2025-08-27 10:10:17,Fountain Inn,12 min
2025-08-27 10:10:17,Spartanburg - Fairforest Road,26 min
2025-08-27 10:10:17,Woodruff,30 min
2025-08-27 10:10:17,Belton,11 min
2025-08-27 10:10:17,Anderson,25 min
2025-08-27 10:10:17,Spartanburg - Southport Road,32 min
2025-08-27 10:10:17,Seneca,29 min
2025-08-27 10:10:17,Laurens,3 min
2025-08-27 10:10:17,Gaffney,18 min
2025-08-27 10:10:17,Union,12 min
2025-08-27 10:10:17,Abbeville,0 min
2025-08-27 10:10:17,Greenwood,0 min
2025-08-27 10:10:17,Saluda,0 min
2025-08-27 10:10:17,Rock Hill,29 min
2025-08-27 10:15:16,Greenville - Saluda Dam,27 min
2025-08-27 10:15:16,Greenville - Edgeworth,23 min
2025-08-27 10:15:16,Pickens,15 min
2025-08-27 10:15:16,Greer,31 min
2025-08-27 10:15:16,Fountain Inn,8 min
2025-08-27 10:15:16,Spartanburg - Fairforest Road,29 min
2025-08-27 10:15:16,Woodruff,35 min
2025-08-27 10:15:16,Belton,4 min
2025-08-27 10:15:16,Anderson,28 min
2025-08-27 10:15:16,Spartanburg - Southport Road,35 min
2025-08-27 10:15:16,Seneca,32 min
2025-08-27 10:15:16,Laurens,5 min
2025-08-27 10:15:16,Gaffney,23 min
2025-08-27 10:15:16,Union,17 min
2025-08-27 10:15:16,Abbeville,0 min
2025-08-27 10:15:16,Greenwood,0 min
2025-08-27 10:15:16,Saluda,0 min
2025-08-27 10:15:16,Rock Hill,30 min
2025-08-27 10:20:20,Greenville - Saluda Dam,25 min
2025-08-27 10:20:20,Greenville - Edgeworth,21 min
2025-08-27 10:20:20,Pickens,16 min
2025-08-27 10:20:20,Greer,33 min
2025-08-27 10:20:20,Fountain Inn,10 min
2025-08-27 10:20:20,Spartanburg - Fairforest Road,30 min
2025-08-27 10:20:20,Woodruff,39 min
2025-08-27 10:20:20,Belton,10 min
2025-08-27 10:20:20,Anderson,33 min
2025-08-27 10:20:20,Spartanburg - Southport Road,38 min
2025-08-27 10:20:20,Seneca,31 min
2025-08-27 10:20:20,Laurens,7 min
2025-08-27 10:20:20,Gaffney,23 min
2025-08-27 10:20:20,Union,22 min
2025-08-27 10:20:20,Abbeville,0 min
2025-08-27 10:20:20,Greenwood,0 min
2025-08-27 10:20:20,Saluda,0 min
2025-08-27 10:20:20,Rock Hill,31 min
2025-08-27 10:25:17,Greenville - Saluda Dam,27 min
2025-08-27 10:25:17,Greenville - Edgeworth,16 min
2025-08-27 10:25:17,Pickens,7 min
2025-08-27 10:25:17,Greer,37 min
2025-08-27 10:25:17,Fountain Inn,8 min
2025-08-27 10:25:17,Spartanburg - Fairforest Road,34 min
2025-08-27 10:25:17,Woodruff,18 min
2025-08-27 10:25:17,Belton,6 min
2025-08-27 10:25:17,Anderson,37 min
2025-08-27 10:25:17,Spartanburg - Southport Road,31 min
2025-08-27 10:25:17,Seneca,36 min
2025-08-27 10:25:17,Laurens,0 min
2025-08-27 10:25:17,Gaffney,28 min
2025-08-27 10:25:17,Union,0 min
2025-08-27 10:25:17,Abbeville,0 min
2025-08-27 10:25:17,Greenwood,0 min
2025-08-27 10:25:17,Saluda,0 min
2025-08-27 10:25:17,Rock Hill,32 min
2025-08-27 10:30:20,Greenville - Saluda Dam,27 min
2025-08-27 10:30:20,Greenville - Edgeworth,18 min
2025-08-27 10:30:20,Pickens,10 min
2025-08-27 10:30:20,Greer,42 min
2025-08-27 10:30:20,Fountain Inn,7 min
2025-08-27 10:30:20,Spartanburg - Fairforest Road,38 min
2025-08-27 10:30:20,Woodruff,16 min
2025-08-27 10:30:20,Belton,2 min
2025-08-27 10:30:20,Anderson,36 min
2025-08-27 10:30:20,Spartanburg - Southport Road,35 min
2025-08-27 10:30:20,Seneca,39 min
2025-08-27 10:30:20,Laurens,0 min
2025-08-27 10:30:20,Gaffney,33 min
2025-08-27 10:30:20,Union,0 min
2025-08-27 10:30:20,Abbeville,0 min
2025-08-27 10:30:20,Greenwood,0 min
2025-08-27 10:30:20,Saluda,0 min
2025-08-27 10:30:20,Rock Hill,32 min
2025-08-27 10:35:07,Greenville - Saluda Dam,24 min
2025-08-27 10:35:07,Greenville - Edgeworth,19 min
2025-08-27 10:35:07,Pickens,15 min
2025-08-27 10:35:07,Greer,47 min
2025-08-27 10:35:07,Fountain Inn,7 min
2025-08-27 10:35:07,Spartanburg - Fairforest Road,40 min
2025-08-27 10:35:07,Woodruff,12 min
2025-08-27 10:35:07,Belton,6 min
2025-08-27 10:35:07,Anderson,37 min
2025-08-27 10:35:07,Spartanburg - Southport Road,35 min
2025-08-27 10:35:07,Seneca,41 min
2025-08-27 10:35:07,Laurens,0 min
2025-08-27 10:35:07,Gaffney,28 min
2025-08-27 10:35:07,Union,1 min
2025-08-27 10:35:07,Abbeville,0 min
2025-08-27 10:35:07,Greenwood,0 min
2025-08-27 10:35:07,Saluda,0 min
2025-08-27 10:35:07,Rock Hill,29 min
2025-08-27 10:40:02,Greenville - Saluda Dam,25 min
2025-08-27 10:40:02,Greenville - Edgeworth,15 min
2025-08-27 10:40:02,Pickens,0 min
2025-08-27 10:40:02,Greer,50 min
2025-08-27 10:40:02,Fountain Inn,7 min
2025-08-27 10:40:02,Spartanburg - Fairforest Road,42 min
2025-08-27 10:40:02,Woodruff,13 min
2025-08-27 10:40:02,Belton,11 min
2025-08-27 10:40:02,Anderson,21 min
2025-08-27 10:40:02,Spartanburg - Southport Road,37 min
2025-08-27 10:40:02,Seneca,44 min
2025-08-27 10:40:02,Laurens,0 min
2025-08-27 10:40:02,Gaffney,29 min
2025-08-27 10:40:02,Union,6 min
2025-08-27 10:40:02,Abbeville,0 min
2025-08-27 10:40:02,Greenwood,0 min
2025-08-27 10:40:02,Saluda,0 min
2025-08-27 10:40:02,Rock Hill,19 min
2025-08-27 10:45:17,Greenville - Saluda Dam,21 min
2025-08-27 10:45:17,Greenville - Edgeworth,20 min
2025-08-27 10:45:17,Pickens,0 min
2025-08-27 10:45:17,Greer,47 min
2025-08-27 10:45:17,Fountain Inn,3 min
2025-08-27 10:45:17,Spartanburg - Fairforest Road,41 min
2025-08-27 10:45:17,Woodruff,7 min
2025-08-27 10:45:17,Belton,17 min
2025-08-27 10:45:17,Anderson,22 min
2025-08-27 10:45:17,Spartanburg - Southport Road,38 min
